windmills_id;windmills_name;size_km2;long;lat;GSRN;ID_geo;Tilsluttet;Kapa_kW;Rotor_Dia;NavHoej;TotalHoej;Fabrikat;Model;KomNr;KomNvn;Placering;Ejerlav;Mtrkl_Nr;X;Y;KoorOpr;Net_InstNr;kWh_1977;kWh_1978;kWh_1979;kWh_1980;kWh_1981;kWh_1982;kWh_1983;kWh_1984;kWh_1985;kWh_1986;kWh_1987;kWh_1988;kWh_1989;kWh_1990;kWh_1991;kWh_1992;kWh_1993;kWh_1994;kWh_1995;kWh_1996;kWh_1997;kWh_1998;kWh_1999;kWh_2000;kWh_2001;kWh_2002;kWh_2003;kWh_2004;kWh_2005;kWh_2006;kWh_2007;kWh_2008;kWh_2009;kWh_2010;kWh_2011;kWh_2012;kWh_2013;kWh_2014;jan;feb;mar;apr;maj;jun;jul;aug;sep;okt;nov;dec;kWh_2015;coords.x1;coords.x2
415;wind415;0;11.2139579318588;56.5298764251349;570715000000257315;3309;2013-01-04;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;636171.3;6267251;Stamdata;WAH1 C02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2139579318588;56.5298764251349
416;wind416;0;11.2139392729178;56.5377491870851;570715000000257322;3310;2013-01-17;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;636141.9;6268127;Stamdata;WAH1 C03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2139392729178;56.5377491870851
417;wind417;0;11.2135490622504;56.5456105864137;570715000000257339;3311;2013-02-09;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;636089.7;6269001;Stamdata;WAH1 C04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2135490622504;56.5456105864137
418;wind418;0;11.2127864914248;56.5534786052651;570715000000257346;3312;2013-02-01;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;636014.6;6269875;Stamdata;WAH1 C05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2127864914248;56.5534786052651
419;wind419;0;11.2116546336427;56.5613262194859;570715000000257353;3313;2013-04-09;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;635916.9;6270746;Stamdata;WAH1 C06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;11032026.52318;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2116546336427;56.5613262194859
420;wind420;0;11.2101516344435;56.5691534497396;570715000000257360;3314;2013-05-11;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;635796.5;6271614;Stamdata;WAH1 C07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;10005853.76518;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2101516344435;56.5691534497396
421;wind421;0;11.2054099666892;56.5867168336544;570715000000257377;3315;2013-06-18;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;635442.4;6273559;Stamdata;WAH1 C09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;9168218.92118;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2054099666892;56.5867168336544
422;wind422;0;11.2026255817427;56.5946475225155;570715000000257384;3316;2013-06-10;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;635243.1;6274436;Stamdata;WAH1 C10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;9168218.92118;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2026255817427;56.5946475225155
423;wind423;0;11.195918015909;56.6103759898546;570715000000257391;3317;2013-06-14;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;634775.3;6276173;Stamdata;WAH1 C12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;9168218.92118;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.195918015909;56.6103759898546
424;wind424;0;11.1575835264383;56.6110468786721;570715000000257407;3318;2013-06-08;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;632420.6;6276173;Stamdata;WAH1 C31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;9168218.92118;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1575835264383;56.6110468786721
425;wind425;0;11.2235718913602;56.5266851406053;570715000000257414;3319;2012-12-16;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;636774;6266915;Stamdata;WAH1 D01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2235718913602;56.5266851406053
426;wind426;0;11.2335225735099;56.5313685038441;570715000000257421;3320;2012-11-19;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;637369;6267456;Stamdata;WAH1 E01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2335225735099;56.5313685038441
427;wind427;0;11.2434919540896;56.5360507538727;570715000000257438;3321;2013-02-17;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;637965;6267997;Stamdata;WAH1 F01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2434919540896;56.5360507538727
428;wind428;0;11.2409600106934;56.5444542194544;570715000000257445;3322;2013-02-28;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;637778.8;6268927;Stamdata;WAH1 F02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2409600106934;56.5444542194544
429;wind429;0;11.2382010896132;56.5528347401768;570715000000257452;3323;2013-03-04;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;637578.8;6269854;Stamdata;WAH1 F03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2382010896132;56.5528347401768
430;wind430;0;11.2352177663975;56.5611832663992;570715000000257469;3324;2013-02-14;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;637365.2;6270777;Stamdata;WAH1 F04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2352177663975;56.5611832663992
431;wind431;0;11.2320093308373;56.5695177669852;570715000000257476;3325;2013-04-04;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;637137.9;6271698;Stamdata;WAH1 F05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;11032026.52318;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2320093308373;56.5695177669852
432;wind432;0;11.2285810865048;56.5778201544705;570715000000257483;3326;2013-06-12;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;636897.3;6272615;Stamdata;WAH1 F06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;9168218.92118;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2285810865048;56.5778201544705
433;wind433;0;11.2250149009844;56.5856845404356;570715000000257490;3327;2013-06-12;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;636649.9;6273483;Stamdata;WAH1 F07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;9168218.92118;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2250149009844;56.5856845404356
434;wind434;0;11.2214477997358;56.5935578036838;570715000000257506;3328;2013-04-21;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;636402.5;6274352;Stamdata;WAH1 F08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;11032026.52318;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2214477997358;56.5935578036838
435;wind435;0;11.2176229330928;56.6009772153211;570715000000257513;3329;2013-04-15;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;636141;6275170;Stamdata;WAH1 F09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;11032026.52318;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2176229330928;56.6009772153211
436;wind436;0;11.2137260769503;56.6083887812446;570715000000257520;3330;2013-06-12;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;635875.2;6275987;Stamdata;WAH1 F10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;9168218.92118;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2137260769503;56.6083887812446
437;wind437;0;11.2095197071813;56.6162190876885;570715000000257537;3331;2013-05-12;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;635589;6276850;Stamdata;WAH1 F11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;10005853.76518;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2095197071813;56.6162190876885
438;wind438;0;11.2057140823682;56.6231794017146;570715000000257544;3332;2013-06-14;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;635330.6;6277617;Stamdata;WAH1 F12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;9168218.92118;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2057140823682;56.6231794017146
439;wind439;0;11.2016004931431;56.6305584141187;570715000000257551;3333;2013-05-23;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;635051.9;6278430;Stamdata;WAH1 F13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;10005853.76518;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2016004931431;56.6305584141187
440;wind440;0;11.1974142327709;56.6379205769991;570715000000257568;3334;2013-05-16;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;634768.9;6279241;Stamdata;WAH1 F14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;10005853.76518;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1974142327709;56.6379205769991
441;wind441;0;11.190592705535;56.6496245844475;570715000000257575;3335;2013-05-14;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;634309;6280530;Stamdata;WAH1 F23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;10005853.76518;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.190592705535;56.6496245844475
442;wind442;0;11.1870730178514;56.6556086444123;570715000000257582;3336;2013-06-10;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;634072;6281189;Stamdata;WAH1 F24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;9168218.92118;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1870730178514;56.6556086444123
443;wind443;0;11.1735928036254;56.6782212494097;570715000000257599;3337;2013-05-30;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;633166;6283679;Stamdata;WAH1 F25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;10005853.76518;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1735928036254;56.6782212494097
444;wind444;0;11.168368105237;56.6867327001123;570715000000257605;3338;2013-04-24;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;632816;6284616;Stamdata;WAH1 F26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;11032026.52318;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.168368105237;56.6867327001123
445;wind445;0;11.1651152083779;56.6919924750548;570715000000257612;3339;2013-06-06;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;632598.3;6285195;Stamdata;WAH1 F27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;9168218.92118;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1651152083779;56.6919924750548
446;wind446;0;11.1619027372467;56.6970896940901;570715000000257629;3340;2013-05-19;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;632383.7;6285756;Stamdata;WAH1 F28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;10005853.76518;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1619027372467;56.6970896940901
447;wind447;0;11.1570552996941;56.7022061573482;570715000000257636;3341;2013-05-05;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;632069;6286316;Stamdata;WAH1 F29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;10005853.76518;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1570552996941;56.7022061573482
448;wind448;0;11.2534475411507;56.5407324757475;570715000000257643;3342;2013-05-29;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;638560;6268538;Stamdata;WAH1 G01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;10005853.76518;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2534475411507;56.5407324757475
449;wind449;0;11.2634055806009;56.5454133769698;570715000000257650;3343;2013-02-05;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;639155;6269079;Stamdata;WAH1 H01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2634055806009;56.5454133769698
450;wind450;0;11.2733817875696;56.5500841827046;570715000000257667;3344;2013-01-12;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;639751;6269619;Stamdata;WAH1 I01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2733817875696;56.5500841827046
451;wind451;0;11.2684556062564;56.5574895459129;570715000000257674;3345;2013-03-29;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;639421;6270433;Stamdata;WAH1 I02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2684556062564;56.5574895459129
452;wind452;0;11.2634939408834;56.5648773589443;570715000000257681;3346;2013-04-01;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;639089;6271245;Stamdata;WAH1 I03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;11032026.52318;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2634939408834;56.5648773589443
453;wind453;0;11.2584973122276;56.5722565948956;570715000000257698;3347;2013-03-29;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;638755;6272056;Stamdata;WAH1 I04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2584973122276;56.5722565948956
454;wind454;0;11.2534494369601;56.5796275446132;570715000000257704;3348;2013-04-24;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;638418;6272866;Stamdata;WAH1 I05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;11032026.52318;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2534494369601;56.5796275446132
455;wind455;0;11.243216110194;56.5943442679244;570715000000257711;3349;2013-06-17;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;637736;6274483;Stamdata;WAH1 I07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;9168218.92118;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.243216110194;56.5943442679244
456;wind456;0;11.2380306109259;56.601690030729;570715000000257728;3350;2013-04-05;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;637391;6275290;Stamdata;WAH1 I08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;11032026.52318;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2380306109259;56.601690030729
457;wind457;0;11.2275543852225;56.616355748112;570715000000257735;3351;2013-05-18;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;636695;6276901;Stamdata;WAH1 I10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;10005853.76518;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2275543852225;56.616355748112
458;wind458;0;11.1720014150015;56.701901484081;570715000000257742;3352;2013-06-17;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;632985;6286311;Stamdata;WAH1 I28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;9168218.92118;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1720014150015;56.701901484081
459;wind459;0;11.2833447329968;56.5547634401152;570715000000257759;3353;2013-03-06;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;640346;6270160;Stamdata;WAH1 J01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2833447329968;56.5547634401152
